stock no.,link,gross_profit_changes
01952,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01952,
02181,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02181,"401.44%, -25.19%"
02269,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02269,"115.31%, 69.76%, 54.08%, 62.99%"
02327,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02327,"22.78%, 152.51%, 127.82%, -20.38%"
02359,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02359,"47.89%, 30.51%, 16.57%, 32.55%"
02616,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02616,"48.89%, 46.89%, 309.63%"
02696,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02696,"-89.29%, 844.54%"
03347,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03347,"37.68%, 31.65%"
03681,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03681,"154.06%, -65.45%"
03839,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03839,"-8.07%, -29.39%, 23.63%, 6.22%"
06160,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06160,"23238.32%, -32.12%, 110.61%"
06185,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06185,"112.62%, 0.49%, -9.93%"
06826,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06826,"26.98%, 49.01%, 14.58%, 1.65%"
06855,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06855,"-14.56%, 7.57%, 82.42%"
06978,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06978,-30.77%
06998,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06998,143.15%
08158,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08158,"649.82%, 7.1%, -81.67%, 7.08%"
08247,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08247,"5.76%, 2.81%, -4.19%, -12.3%"
08622,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08622,"22.65%, 5.18%, 16.43%, -17.09%"
09688,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=09688,9965.89%
00067,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00067,
00189,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00189,"40.39%, 86.73%, 47.89%, -23.96%"
00301,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00301,"14.35%, 21.5%, 20.84%"
00362,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00362,"60.4%, 102.17%, -2.45%, -80.14%"
00408,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00408,"15.11%, -2.99%, -0.48%, -3.71%"
00609,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00609,"25.06%, -28.68%, -76.95%, 184.54%"
00640,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00640,"-2.71%, 4.68%, 5.24%, 17.85%"
00701,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00701,"9.93%, -10.48%, -48.64%, 24.22%"
00746,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00746,"-2.55%, 112.65%, 29.74%, -23.64%"
00809,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00809,"-222.14%, 92.84%, -57.36%, -21.63%"
01047,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01047,"15.98%, 16.74%, -24.05%, -2.14%"
01452,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01452,"-147.88%, -42.61%, -71.27%, -273.12%"
01561,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01561,"-7.83%, -25.82%, 30.54%, 143.48%"
01863,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01863,"1626.5%, 26.02%, 2.85%, 18.67%"
01907,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01907,"88.92%, 106.0%, 70.05%, -24.25%"
01950,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01950,"-7.96%, -0.18%, 22.31%"
01986,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01986,"9.83%, 23.63%, 44.38%, 98.62%"
02198,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02198,"451.28%, 19.71%, -8.21%, 4.29%"
02341,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02341,"12.53%, -16.56%, 59.13%, -2.31%"
08139,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08139,"8.78%, -11.51%, 1.1%, 10.33%"
08258,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08258,"-38.56%, 17.43%, 5.82%, 5.96%"
09933,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=09933,"92.53%, -2.53%, -20.63%"
00061,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00061,"-262.77%, -604.16%, -2.94%, -26.77%"
00065,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00065,"42.09%, -88.73%, 367.68%, 6.97%"
00254,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00254,"-22.52%, 71.01%, 28.55%, 24.77%"
00276,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00276,"626.63%, 155.43%, 6.53%, 42.72%"
00307,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00307,"186.13%, 62.16%, -85.52%, -201.67%"
00578,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00578,"-31.28%, 16.55%, -159.25%, -25.07%"
00639,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00639,"24.35%, 208.94%, 1.34%, 4.64%"
00645,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00645,"757.64%, -85.33%, 221.27%, 0.39%"
00702,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00702,"15.48%, 2.78%, 227.58%, 74.4%"
00704,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00704,"-501.31%, 58.45%, 15.42%, -28.46%"
00866,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00866,"-105.39%, 1781.02%, -43.1%, 4.07%"
00975,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00975,"-99.52%, -63800.31%, 13.74%, 9.4%"
01088,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01088,"8.48%, 51.48%, 2.42%, -14.97%"
01131,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01131,"-3.98%, 45.69%, 69.09%, -29.38%"
01142,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01142,"15.38%, 153.33%, 11955.26%, 101.0%"
01171,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01171,"53.8%, 99.87%, 28.5%, -13.48%"
01229,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01229,"0.27%, 111.59%, -40.28%, 67.98%"
01277,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01277,"-210.24%, 165.18%, 37.29%, -2.59%"
01393,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01393,"-3483.49%, -366.97%, 89.1%, 36.15%"
01573,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01573,"22.67%, 44.16%, -8.52%, -8.8%"
01733,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01733,"1080.83%, -2.72%, -11.33%, -24.67%"
01738,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01738,"8154.26%, 199.32%, 23.72%, -51.68%"
01878,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01878,"-40.0%, -152.86%, 58.58%, 89.04%"
01898,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01898,"144.22%, 55.72%, 16.98%, 15.01%"
02798,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02798,"-4.9%, 115.44%, 11.93%, 15.45%"
03668,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03668,"-7.39%, 133.52%, 70.88%, -8.78%"
03948,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03948,"53.4%, 86.85%, 13.12%, 3.89%"
06885,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06885,"247.1%, 107.9%, 50.46%, -20.59%"
08250,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08250,"-32.15%, -11.78%, 6.22%, -51.48%"
00317,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00317,"134.34%, -13.28%, -103.44%, -1879.53%"
00651,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00651,"-80.69%, 957.6%, 10.88%, -99.73%"
00716,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00716,"-18.34%, 60.53%, 22.11%, -60.39%"
01101,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01101,"210.6%, -100.23%, 39.15%, -12.47%"
01122,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01122,"-15.95%, 6.66%, 8.51%, -15.14%"
01766,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01766,"-3.24%, 1.41%, 6.33%, 8.86%"
01839,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01839,"29.13%, 10.92%, -5.52%"
03808,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03808,"15.72%, 72.36%, 12.92%, 4.61%"
03898,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03898,"-1.17%, 0.34%, 4.51%, 8.02%"
00001,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00001,"55.82%, -4.36%, 11.51%, 7.9%"
00004,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00004,"9.64%, 11.12%, -52.39%, -9.13%"
00019,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00019,"-3.88%, 28.64%, 9.08%, 3.09%"
00025,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00025,"-38.58%, 17.54%, 1.42%, -4.88%"
00030,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00030,"66.56%, 100.18%, 55.26%, 24.23%"
00076,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00076,"-52.13%, 14.01%, 77.55%, -60.25%"
00087,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00087,"-3.88%, 28.64%, 9.08%, 3.09%"
00138,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00138,"69.01%, -88.0%, 106.94%, 19.46%"
00202,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00202,"-19.84%, 32.85%, -55.74%, 115.2%"
00222,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00222,"-27.2%, 7.47%, -28.78%, 19.6%"
00242,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00242,"-12.54%, 61.7%, 4.14%, 117.68%"
00252,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00252,"-0.74%, -10.35%, 4.73%, -11.52%"
00267,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00267,"-45.53%, 5.72%, 15.27%, 7.97%"
00273,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00273,"-58.37%, 4029.11%, 20.95%, -51.58%"
00363,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00363,"5.65%, 54.37%, -1.64%, 7.59%"
00431,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00431,"-65.9%, 71.18%, 41.68%, -7.6%"
00607,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00607,"123.13%, 242.46%, -33.52%, 17.15%"
00620,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00620,"82.8%, 65.41%, -33.4%, 75.24%"
00656,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00656,"46.49%, 24.26%, 29.46%, 29.63%"
00659,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00659,"8.03%, 4.46%, -19.57%, -17.16%"
00674,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00674,"-35.22%, 68.25%, -37.03%, -14.02%"
00882,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00882,"10.77%, 7.66%, 47.33%, -23.07%"
00908,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00908,"11.86%, -24.68%, 106.44%, -6.39%"
01038,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01038,"-3.17%, 15.37%, 10.68%, 6.22%"
01225,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01225,"87.95%, 215.0%, -41.89%, 0.82%"
01269,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01269,"70.0%, 24.27%, 6.17%, -28.73%"
01323,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01323,"-49.3%, 159.77%, 23.03%, 20.86%"
01468,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01468,"-159.55%, 668.96%, -55.32%, 18.11%"
03396,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03396,"-0.8%, 3.22%, 18.36%, 24.62%"
08089,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08089,"-14.0%, -29.67%, -24.35%, -53.16%"
00153,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00153,"-16.49%, -15.97%, -1.69%, -26.93%"
00331,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00331,"49.39%, 6.38%, 30.19%, -1.18%"
00368,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00368,"31.5%, 11.2%"
00385,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00385,"10.31%, -5.3%, 5.85%, -5.6%"
00406,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00406,"109.73%, -14.45%, 38.34%, -15.45%"
00577,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00577,"24.73%, 21.07%, -136.72%, -23.78%"
00589,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00589,"240.51%, 119.87%, 23.99%"
00630,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00630,"56.58%, 20.03%, 15.79%, -20.26%"
00687,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00687,"-37.78%, -65.22%, -37.84%, -88.22%"
00711,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00711,"-5.69%, -16.5%, 18.15%, 12.55%"
00750,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00750,"28.31%, 0.37%, -45.48%, -95.45%"
00784,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00784,"83.89%, 6.09%, -98.35%, 3082.06%"
00830,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00830,"-10.39%, 135.79%, 8.76%, 11.93%"
00896,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00896,"19.82%, -43.52%, -13.81%, -26.63%"
00924,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00924,"8.94%, 24.04%, 47.27%, -28.2%"
00983,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00983,"-9.68%, 23.46%, -8.89%, -8.68%"
00994,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00994,"5.69%, -9.98%, -24.11%, -72.25%"
01034,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01034,"76.86%, 70.31%, -25.93%, -68.51%"
01162,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01162,"16.88%, 8.78%, 20.03%, -4.35%"
01183,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01183,"-25.44%, 30.93%, -13.37%, -7.31%"
01253,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01253,"18.78%, 31.19%, -37.33%, -5.2%"
01271,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01271,"7.57%, 47.91%, -1.05%, -17.32%"
01283,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01283,"27.14%, 41.41%, 43.42%"
01315,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01315,"-17.0%, 9.72%, -16.05%, 152.01%"
01376,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01376,"0.51%, 3.54%"
01408,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01408,"15.64%, 6.03%"
01416,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01416,"39.72%, 42.36%, 17.46%"
01420,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01420,"-24.82%, -25.5%, -21.75%, -31.88%"
01429,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01429,"6.37%, 54.92%, -10.46%"
01447,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01447,"17.45%, 25.79%, 10.53%, -72.49%"
00058,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00058,"-13.42%, 47.36%, 41.61%, -39.83%"
00366,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00366,"-0.86%, 6.21%, 3.58%, -8.21%"
00380,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00380,"11.39%, 13.28%, -29.48%, -12.36%"
00691,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00691,"101.58%, 78.21%, 34.25%, 22.76%"
00695,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00695,"-495.4%, 344.96%, 101.76%, 0.69%"
00713,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00713,"-0.28%, 5.01%, -17.8%, -3.23%"
00726,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00726,"2961.31%, 6.91%, 1663.21%, 12.43%"
00743,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00743,"30.73%, 52.81%, 129.61%, 21.26%"
00914,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00914,"27.91%, 45.55%, 79.3%, 11.24%"
01001,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01001,"-19.35%, -33.08%, 22.66%, -12.18%"
01102,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01102,"1773.27%, -10.39%, 21.53%, -94.57%"
01252,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01252,"21.62%, 58.02%, 36.57%, 37.69%"
01312,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01312,"288.89%, 257.92%, 67.12%, 32.99%"
01313,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01313,"9.48%, 31.39%, 67.05%, 1.54%"
01653,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01653,"-8.39%, 3.15%, -10.9%, -13.44%"
01847,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01847,"2.23%, -10.98%, 13.33%"
01937,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01937,"44.45%, 11.95%, 13.55%"
02009,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02009,"7.67%, 43.29%, 39.6%, 9.07%"
02060,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02060,"14.67%, 32.77%, 39.69%"
02128,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02128,"16.36%, 16.04%, 17.15%, 21.01%"
02233,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02233,"45.99%, 75.26%, 67.45%, 22.9%"
02954,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02954,
03323,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03323,"8.82%, 81.24%, 34.08%, 17.64%"
03789,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03789,"26.35%, -5.92%, -2.9%, -13.65%"
06193,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06193,"137.71%, 53.72%, 4.65%"
08277,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08277,"-47.2%, 50.1%, 87.79%, -4.88%"
08427,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08427,"4.98%, -15.95%, -13.34%, -11.99%"
08646,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08646,"20.35%, 38.99%"
09913,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=09913,"-27.49%, 30.56%"
00040,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00040,"-1.8%, 1.08%, 14.68%, -5.86%"
00110,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00110,"-65.94%, -84.27%, 639.79%, -52.71%"
00164,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00164,"-92.53%, 23.57%, -622.75%, -111.38%"
00167,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00167,"-8.16%, 4.55%, -72.08%, 5.54%"
00176,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00176,"56.27%, 5.37%, 110.15%, 21.6%"
00186,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00186,"0.81%, -39.52%, -8.0%, 27.54%"
00213,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00213,"-15.5%, 14.87%, -7.87%, -29.15%"
00248,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00248,"-23.54%, 21.78%, -6.43%, -8.58%"
00285,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00285,"47.1%, 52.28%, -2.16%, -5.15%"
00303,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00303,"18.18%, 1.89%, -9.4%, 4.4%"
00320,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00320,"15.81%, 4.18%, -28.69%, 9.19%"
00328,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00328,"-52.28%, -58.55%, -310.64%, -15.78%"
00370,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00370,"121.16%, 155.31%, -68.79%, -7.55%"
00485,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00485,"13.5%, 12.89%, -72.82%, -37.72%"
00833,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00833,"33.8%, 29.53%, -32.77%, -1.27%"
00912,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00912,"11.34%, 3.38%, -1.8%, -9.09%"
00927,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00927,"-6.86%, 32.83%, 4.02%, -5.95%"
01123,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01123,"-0.59%, 11.27%, -2.32%, -10.25%"
01143,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01143,"-29.32%, 9.67%, -10.43%, -7.76%"
01249,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01249,"-0.91%, 37.65%, 0.84%, 31.73%"
01399,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01399,"6.74%, -26.63%, 36.75%, -5.22%"
01401,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01401,"45.3%, 9.36%, -13.69%"
01415,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01415,"-44.37%, -2.52%, -29.55%, 47.43%"
01725,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01725,"37.41%, 26.95%, 9.06%, -8.1%"
01747,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01747,"10.67%, 0.43%, 3.1%"
01822,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01822,"464.23%, -11.45%, -43.59%, -39.26%"
02038,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02038,"-11.52%, -61.84%, -211.85%, -273.74%"
02369,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02369,"-77.69%, -189.82%, -77.41%, -700.62%"
02662,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02662,"-37.52%, -250.08%, 165.02%, 212.11%"
